doseN,doseP,doseK,pH,Leaf_Fv.BAlMgCaKPN,Leaf_Al.BMgCaKPN,Leaf_B.MgCaKPN,Leaf_MgCaK.PN,Leaf_P.N,Leaf_MgCa.K,Leaf_Mg.Ca,Soil_Fv.MgCaKP,Soil_MgCaK.P,Soil_MgCa.K,Soil_Mg.Ca,weather_before.total_precip_Before.flower.bud.opening,weather_before.total_precip_Flower.bud.opening,weather_before.total_precip_Flower.open,weather_before.total_precip_Fruit.maturation,weather_before.total_precip_After.fruit.maturation,weather_before.mean_temp_Before.flower.bud.opening,weather_before.mean_temp_Flower.bud.opening,weather_before.mean_temp_Flower.open,weather_before.mean_temp_Fruit.maturation,weather_before.mean_temp_After.fruit.maturation,yield
-1.2593876144256702,-0.06750694414026029,-0.31456731657786685,-0.017906562893393086,-0.15638509915292978,-0.07100803471101774,-2.3586571049394216,0.19151675887260136,0.36186926519906654,-0.5494781860828779,-1.0406193850632868,0.7856590154970015,0.10948609869523969,0.6945583215833321,-0.20964268822198365,-1.7044307778659387,-1.119005721864423,-1.6084470997226425,-1.8888037706919756,-1.7113715364292217,-0.749763216782035,-0.3293799174922076,-0.6603244893746463,-1.4422938500639888,-0.5621489953104027,-0.9290833630448913
0.6050178525034786,-0.06750694414026029,-0.31456731657786685,-0.9047589344601644,-0.5911732025494643,-0.05430447309141471,-1.5823732338261771,1.376634648486625,-0.5099714864141904,0.45555308293763275,-1.0686123695980108,1.7430036636182873,-0.38175772501822874,-0.18397768296748232,0.008260074175171004,-1.7044307778659387,-1.119005721864423,-1.6084470997226425,-1.8888037706919756,-1.7113715364292217,-0.749763216782035,-0.3293799174922076,-0.6603244893746463,-1.4422938500639888,-0.5621489953104027,-1.0724382457429462
-0.9797267943862978,-0.06750694414026029,-0.31456731657786685,-0.2299799560941434,-1.2504186450013057,-0.144725610829705,-1.5314216336702575,0.5425857563517544,-0.09495668762345635,-0.5691770328055836,-1.2663365932877464,0.9005052596257612,0.7756118488180919,0.2530892177563036,0.4248837621363113,-1.7044307778659387,-1.119005721864423,-1.6084470997226425,-1.8888037706919756,-1.7113715364292217,-0.749763216782035,-0.3293799174922076,-0.6603244893746463,-1.4422938500639888,-0.5621489953104027,-1.1254338007829185
0.13891648577119142,-0.06750694414026029,-0.31456731657786685,0.2712844278349009,-0.3048207375129402,0.09143945966090468,-0.9627684200189947,0.687346413028695,-0.4257471626621089,0.34436240970348037,-2.0248841134441338,1.0173127316838504,0.5111993831137889,-0.505402368598558,2.1010706910357015,-1.7044307778659387,-1.119005721864423,-1.6084470997226425,-1.8888037706919756,-1.7113715364292217,-0.749763216782035,-0.3293799174922076,-0.6603244893746463,-1.4422938500639888,-0.5621489953104027,-1.089976343094304
-1.2593876144256702,-0.875090016633002,-1.477986132470817,0.6954312142364015,-1.6557121384273241,-0.15307001772664003,0.754939491100829,0.2279336573209887,0.6648609169680563,-0.5151942678425547,-0.08965981926525353,0.822452541336213,0.2463384927124401,0.07001438426022083,-0.2300498887867286,-1.7044307778659387,-1.119005721864423,-1.6084470997226425,-1.8888037706919756,-1.7113715364292217,-0.749763216782035,-0.3293799174922076,-0.6603244893746463,-1.4422938500639888,-0.5621489953104027,-0.7861097433327354
1.537220585968053,-0.06750694414026029,-0.31456731657786685,0.4833578210356512,0.7735014812061926,0.8376018309178636,-0.7452797875448544,1.48089050760814,0.5595755444733108,0.6347025587950731,0.422797726029518,0.41842309023923624,0.11792233552157967,0.43968813206411056,0.58601213636172,-1.7044307778659387,-1.119005721864423,-1.6084470997226425,-1.8888037706919756,-1.7113715364292217,-0.749763216782035,-0.3293799174922076,-0.6603244893746463,-1.4422938500639888,-0.5621489953104027,-0.3240190044230479
0.6050178525034786,-0.06750694414026029,-0.31456731657786685,-0.6155679437318704,-0.5466030525839519,0.08261860062014593,-0.49307376656538915,1.1562160886158996,-0.8636948061603403,0.6829906309215323,-1.877875418989329,-0.5605757118022965,1.3009083987699424,1.0238529762160387,1.2774562332705859,-1.7044307778659387,-1.119005721864423,-1.6084470997226425,-1.8888037706919756,-1.7113715364292217,-0.749763216782035,-0.3293799174922076,-0.6603244893746463,-1.4422938500639888,-0.5621489953104027,-1.0312618432658454
-0.793286247693383,-0.06750694414026029,-0.31456731657786685,-0.09502416042093849,0.2495911135205158,0.3973621903986017,-1.7480921438750492,-0.4159838464813112,0.873560118089734,-0.6148466922383411,2.1604337040997708,0.8945922041482478,1.1072508471493232,-0.11013458845219311,1.1772850011522524,-1.7044307778659387,-1.119005721864423,-1.6084470997226425,-1.8888037706919756,-1.7113715364292217,-0.749763216782035,-0.3293799174922076,-0.6603244893746463,-1.4422938500639888,-0.5621489953104027,-1.0060984861965059
-0.793286247693383,-0.06750694414026029,-0.31456731657786685,-0.26853875485791523,0.2917840859634579,0.6405725683558864,-1.243184040846689,0.21326211017280589,-0.09858831537071182,-0.37258855079414205,-1.0189361047704855,1.6917499794748865,0.38599311562506394,-0.41138061047970476,0.692298594729998,-1.7044307778659387,-1.119005721864423,-1.6084470997226425,-1.8888037706919756,-1.7113715364292217,-0.749763216782035,-0.3293799174922076,-0.6603244893746463,-1.4422938500639888,-0.5621489953104027,-0.4772867247544789
-1.2593876144256702,-0.06750694414026029,-0.31456731657786685,0.07849043401603824,-1.0167444289988259,0.7432789535227806,-2.0598199773069954,0.15169881083792716,-0.14231475868178037,0.5841441305800161,0.21777283426012156,0.7447482958365447,1.61668557149456,0.6548674512122951,0.07495871919683798,-1.7044307778659387,-1.119005721864423,-1.6084470997226425,-1.8888037706919756,-1.7113715364292217,-0.749763216782035,-0.3293799174922076,-0.6603244893746463,-1.4422938500639888,-0.5621489953104027,-0.21955294628669936
-0.9797267943862978,-0.06750694414026029,-0.31456731657786685,0.059211034634152324,-1.2015162692955417,-0.1620946567216464,-1.4249397517241051,0.5121340347740276,-0.001186672071128971,0.1709661832630952,-1.7154657632198371,-0.2935690015277891,1.2952686669490172,2.3656865537680805,-0.8683674613467914,-1.7044307778659387,-1.119005721864423,-1.6084470997226425,-1.8888037706919756,-1.7113715364292217,-0.749763216782035,-0.3293799174922076,-0.6603244893746463,-1.4422938500639888,-0.5621489953104027,-0.19362706324556178
-0.32718488096109577,-0.06750694414026029,-0.31456731657786685,-0.09502416042093849,0.18313429953040902,0.31053252925340047,-2.1363670648944537,0.3117509389727803,0.13716494343174085,-0.19763707516031082,-1.408033109694462,1.0417462375484077,0.6639115875100198,0.6560651772531036,-0.034600500838464644,-1.7044307778659387,-1.119005721864423,-1.6084470997226425,-1.8888037706919756,-1.7113715364292217,-0.749763216782035,-0.3293799174922076,-0.6603244893746463,-1.4422938500639888,-0.5621489953104027,-0.4284850625593964
-0.32718488096109577,-0.06750694414026029,-0.31456731657786685,0.15560803154358366,-0.6609695647498409,1.0857433494493989,-1.9435292254633978,0.7151485155811358,0.09517886662619675,0.84175829175865,-0.6355374352180122,1.2543329994075876,0.09125153456979045,0.9408509468747228,0.8089384316786767,-1.7044307778659387,-1.119005721864423,-1.6084470997226425,-1.8888037706919756,-1.7113715364292217,-0.749763216782035,-0.3293799174922076,-0.6603244893746463,-1.4422938500639888,-0.5621489953104027,-0.8028853147122951
0.6050178525034786,-0.06750694414026029,-0.31456731657786685,-0.3070975536216888,-0.2644616198203978,-0.3052717990392669,-0.5840032223529927,1.3223471223630736,-0.5799183897073954,0.3019927290184371,-0.848207339421642,1.0654944901739665,0.5546374832236526,0.4851182111972709,0.9840087772658535,-1.7044307778659387,-1.119005721864423,-1.6084470997226425,-1.8888037706919756,-1.7113715364292217,-0.749763216782035,-0.3293799174922076,-0.6603244893746463,-1.4422938500639888,-0.5621489953104027,-0.737689344123552
-1.2593876144256702,-0.875090016633002,-1.477986132470817,0.30984322659867447,-1.0001350239241706,0.3820956503859032,-1.8380356982468005,-0.029463800747630428,-0.3840102628536453,-0.08031295302190133,-0.038944290030322445,0.8237151349776227,0.7517592018271825,0.6551580625246319,0.008260074175168657,-1.7044307778659387,-1.119005721864423,-1.6084470997226425,-1.8888037706919756,-1.7113715364292217,-0.749763216782035,-0.3293799174922076,-0.6603244893746463,-1.4422938500639888,-0.5621489953104027,-1.1483095799368634
-0.6068457010004681,-0.06750694414026029,-0.31456731657786685,0.2905638272167868,-0.23310948090708317,0.09942319262143728,-1.5252384346796106,0.5170744898681974,-0.9469223689474928,-0.5893380305960843,0.08601828925529752,-0.3652458464943285,-0.36615683300914953,0.5645052558758583,-0.4173192862840711,-1.7044307778659387,-1.119005721864423,-1.6084470997226425,-1.8888037706919756,-1.7113715364292217,-0.749763216782035,-0.3293799174922076,-0.6603244893746463,-1.4422938500639888,-0.5621489953104027,-0.9877978628733499
-0.6068457010004681,-0.06750694414026029,-0.31456731657786685,-1.2517881233341188,0.9352785092408156,-1.1729867878236426,-1.7560453701410395,-0.2013441684430071,-0.07531789525701396,0.027265702574390427,-0.8482073394216401,1.2049250014217954,-0.05081050301240422,0.409510343698871,0.255920351002162,-1.7044307778659387,-1.119005721864423,-1.6084470997226425,-1.8888037706919756,-1.7113715364292217,-0.749763216782035,-0.3293799174922076,-0.6603244893746463,-1.4422938500639888,-0.5621489953104027,-0.1970584301186535
0.13891648577119142,-0.06750694414026029,-0.31456731657786685,-0.8854795350782785,0.8862087094241311,-0.820572437403896,-1.1360728782895888,1.271535830630822,0.17295457271555612,0.2484261513215075,-0.8482073394216405,0.9798737827401057,-1.7905275642639351,-0.25577230233012455,0.638581606760575,-1.7044307778659387,-1.119005721864423,-1.6084470997226425,-1.8888037706919756,-1.7113715364292217,-0.749763216782035,-0.3293799174922076,-0.6603244893746463,-1.4422938500639888,-0.5621489953104027,0.9764690404787214
-1.2593876144256702,-0.06750694414026029,-0.31456731657786685,0.926784006819036,-0.528230150196104,-1.087548043859299,-0.8155034320566363,-0.3805241395433995,-0.2863330402136621,0.05821018929085862,-0.2705828180975226,-1.161291811490136,1.7990492612690872,2.6871031571161277,-0.5216873746568148,-1.7044307778659387,-1.119005721864423,-1.6084470997226425,-1.8888037706919756,-1.7113715364292217,-0.749763216782035,-0.3293799174922076,-0.6603244893746463,-1.4422938500639888,-0.5621489953104027,0.1407405753879333
-1.2593876144256702,-0.875090016633002,-1.477986132470817,0.7725488117639452,1.6702713306488808,0.05545625946546923,-1.7274135810648996,0.7739681783653451,-1.1701997561504651,-0.21499661082983065,0.1367338184902305,0.22014141085370795,0.7944096337990683,1.1873397202588947,0.0342577756112445,-1.7044307778659387,-1.119005721864423,-1.6084470997226425,-1.8888037706919756,-1.7113715364292217,-0.749763216782035,-0.3293799174922076,-0.6603244893746463,-1.4422938500639888,-0.5621489953104027,-0.10136142065798388
-0.793286247693383,-0.06750694414026029,-0.31456731657786685,0.2905638272167868,0.9573632729328108,-0.46294335547108495,-1.4135931918634297,0.9530990721067244,-0.11859585938112045,1.0535848400985122,-2.5916960174898995,0.7309548562132564,0.3862992333848904,-0.8995929391618974,0.6193427174860607,-1.7044307778659387,-1.119005721864423,-1.6084470997226425,-1.8888037706919756,-1.7113715364292217,-0.749763216782035,-0.3293799174922076,-0.6603244893746463,-1.4422938500639888,-0.5621489953104027,0.807569537725428
-0.6068457010004681,-0.06750694414026029,-0.31456731657786685,0.5990342173269685,0.986776865404799,0.1742930260597845,-2.8919408545111422,0.8632259595299222,1.2212522558109744,0.25979997383262604,2.397285068322653,0.36044468023191184,1.2001542830356877,0.5127091306363463,0.7702049544441277,-1.7044307778659387,-1.119005721864423,-1.6084470997226425,-1.8888037706919756,-1.7113715364292217,-0.749763216782035,-0.3293799174922076,-0.6603244893746463,-1.4422938500639888,-0.5621489953104027,0.5094218827523458
0.6050178525034786,-0.06750694414026029,-0.31456731657786685,-0.3070975536216888,-0.3816333175348546,-0.7143797330715496,-1.1594008026829548,2.2281602807048007,-0.3071499680218431,1.7303428376452108,0.3929431317805922,-0.5265513989935112,2.187440066568734,1.4442323876209693,0.5093468941858572,-1.7044307778659387,-1.119005721864423,-1.6084470997226425,-1.8888037706919756,-1.7113715364292217,-0.749763216782035,-0.3293799174922076,-0.6603244893746463,-1.4422938500639888,-0.5621489953104027,0.0637254522363187
1.537220585968053,-0.06750694414026029,-0.31456731657786685,-0.36493575176734827,1.1221228147372675,-0.2881355194717559,-0.4013968903900324,1.3030417592435444,-0.4861812653485338,0.26436985781972233,1.7517078196561302,0.41201883934380795,-0.2884467803484049,-0.5404657118115663,1.5629818263823856,-1.7044307778659387,-1.119005721864423,-1.6084470997226425,-1.8888037706919756,-1.7113715364292217,-0.749763216782035,-0.3293799174922076,-0.6603244893746463,-1.4422938500639888,-0.5621489953104027,0.9970572417172718
-0.32718488096109577,-0.06750694414026029,-0.31456731657786685,-0.7119649406413018,0.5036842917850909,-0.03417783738946966,-0.19380641428572673,0.11728357578752137,-0.5799183897073976,-0.787667266363902,-0.6907836735482955,1.6030746356059271,-1.6915214225300554,-0.5945899671566236,0.5063714135012228,-1.7044307778659387,-1.119005721864423,-1.6084470997226425,-1.8888037706919756,-1.7113715364292217,-0.749763216782035,-0.3293799174922076,-0.6603244893746463,-1.4422938500639888,-0.5621489953104027,-0.22069673524439662
-0.793286247693383,-0.06750694414026029,-0.31456731657786685,-0.36493575176734827,0.45422488355740626,0.538290888452365,-1.4173323794710033,-0.11982941853201949,0.6223674524795753,0.84610416321856885,-0.30511550626991474,0.33057525811352034,-1.0909075683892668,0.22666246444330115,0.9922574818974329,-1.7044307778659387,-1.119005721864423,-1.6084470997226425,-1.8888037706919756,-1.7113715364292217,-0.749763216782035,-0.3293799174922076,-0.6603244893746463,-1.4422938500639888,-0.5621489953104027,0.645151505732419
-1.2593876144256702,-0.06750694414026029,-0.31456731657786685,-0.09502416042093849,0.6357345645464919,-0.9456278016635318,0.20323106314737238,1.0307497856118386,-0.4930457334155353,-0.1911291214985412,0.19328605195043227,0.982441257725905,-0.6837795671506152,2.3762030610808176,0.223483686901745,-1.7044307778659387,-1.119005721864423,-1.6084470997226425,-1.8888037706919756,-1.7113715364292217,-0.749763216782035,-0.3293799174922076,-0.6603244893746463,-1.4422938500639888,-0.5621489953104027,0.47548947700732747
-0.6068457010004681,-0.06750694414026029,-0.31456731657786685,0.3291226259805604,0.40914850946060033,-0.7331777814143909,0.15828150167766503,0.1515702139957444,0.21402523826353864,-0.08379961170063575,-1.522287006162539,0.04959694511688672,-0.5015306733920047,1.1955372272423799,0.7275704871586411,-1.7044307778659387,-1.119005721864423,-1.6084470997226425,-1.8888037706919756,-1.7113715364292217,-0.749763216782035,-0.3293799174922076,-0.6603244893746463,-1.4422938500639888,-0.5621489953104027,0.8220575311895931
1.537220585968053,-0.06750694414026029,-0.31456731657786685,-0.2299799560941434,1.118465169159583,-0.33209159729487764,-0.8391366693275462,1.8748384308695436,-0.9814809002892094,0.7188393461541323,0.6748763084702468,0.44678255614906665,1.1650878353432443,-1.7605299645238786,-0.8846822023392024,-1.7044307778659387,-1.119005721864423,-1.6084470997226425,-1.8888037706919756,-1.7113715364292217,-0.749763216782035,-0.3293799174922076,-0.6603244893746463,-1.4422938500639888,-0.5621489953104027,-0.02701513840766286
-0.32718488096109577,-0.06750694414026029,-0.31456731657786685,0.4447990222718777,1.195792722914905,0.3774638814325384,-1.8441998892091742,2.5641071948588374,-0.3840102628536431,1.6555057305760146,2.13643180984885,0.5675241817040063,0.8173727274267912,-1.1302217565037964,-1.060171057087439,-1.7044307778659387,-1.119005721864423,-1.6084470997226425,-1.8888037706919756,-1.7113715364292217,-0.749763216782035,-0.3293799174922076,-0.6603244893746463,-1.4422938500639888,-0.5621489953104027,0.6119816259591989
0.13891648577119142,-0.06750694414026029,-0.31456731657786685,0.1170492327798101,2.129898320496021,-1.1396913374389437,-1.9609663133847233,1.8331345032776687,-0.1512300106379654,0.9273391484909104,-0.2705828180975226,0.15143973623326648,1.1979422043116845,0.17648139870652266,1.4823461869028756,-1.7044307778659387,-1.119005721864423,-1.6084470997226425,-1.8888037706919756,-1.7113715364292217,-0.749763216782035,-0.3293799174922076,-0.6603244893746463,-1.4422938500639888,-0.5621489953104027,-0.42581622165810284
-1.2593876144256702,-0.06750694414026029,-0.31456731657786685,0.23272562907112906,-0.5421979302167443,-0.21644310656281177,-0.3030372797915471,0.24275532036332348,0.13716494343174304,-0.7231201507659936,-0.1343867409210718,1.4325663294839779,-0.5198694564028834,-0.43160732916319205,0.831743385234215,-1.7044307778659387,-1.119005721864423,-1.6084470997226425,-1.8888037706919756,-1.7113715364292217,-0.749763216782035,-0.3293799174922076,-0.6603244893746463,-1.4422938500639888,-0.5621489953104027,0.5647050157077127
-0.32718488096109577,-0.06750694414026029,-0.31456731657786685,0.09776983339792417,0.8191430934192844,0.08206756297608843,-1.2675952556335637,1.1112171165838187,-0.6411069279511312,0.37463235723067995,0.2567470546041414,0.5484292615403725,0.09598510979044109,-0.6507535244255785,-1.0370163943222392,-1.7044307778659387,-1.119005721864423,-1.6084470997226425,-1.8888037706919756,-1.7113715364292217,-0.749763216782035,-0.3293799174922076,-0.6603244893746463,-1.4422938500639888,-0.5621489953104027,1.540356996623464
-0.793286247693383,-0.06750694414026029,-0.31456731657786685,0.3291226259805604,0.6222645220044762,0.1110988302098098,-0.9352091669570408,0.6248254670702131,-1.2258741143792418,-0.11893298597398907,-0.501800465552247,2.0172676081289405,-0.7319140337157846,-1.4737254540291047,0.2466088889717063,-1.7044307778659387,-1.119005721864423,-1.6084470997226425,-1.8888037706919756,-1.7113715364292217,-0.749763216782035,-0.3293799174922076,-0.6603244893746463,-1.4422938500639888,-0.5621489953104027,1.6234723275494638
-0.32718488096109577,-0.06750694414026029,-0.31456731657786685,0.30984322659867447,0.49625639911467956,0.10071884943173404,-0.9131178558594735,0.7905459032810584,-1.1853400138307972,0.6817020763785384,-0.6617166136227339,1.3468100684976343,-0.6784974712789534,-0.6465268483173631,1.1219307096155444,-1.7044307778659387,-1.119005721864423,-1.6084470997226425,-1.8888037706919756,-1.7113715364292217,-0.749763216782035,-0.3293799174922076,-0.6603244893746463,-1.4422938500639888,-0.5621489953104027,-0.17227633603521317
-0.6068457010004681,-0.06750694414026029,-0.31456731657786685,0.13632863216169772,-0.014384578348351012,-0.4523955666066954,-1.2393758633502334,1.0806645459816528,-1.1163919421958122,0.8684906421405247,0.41018487990176833,0.19833645508691258,0.41801793965932765,2.859930077262913,1.2774562332705859,-1.7044307778659387,-1.119005721864423,-1.6084470997226425,-1.8888037706919756,-1.7113715364292217,-0.749763216782035,-0.3293799174922076,-0.6603244893746463,-1.4422938500639888,-0.5621489953104027,0.5898683727770521
-0.6068457010004681,-0.06750694414026029,-0.31456731657786685,0.23272562907112906,1.17486295658427,-0.6936011719751698,-1.601026012773913,0.49371318974465106,-0.6598356926187546,0.08392281710023214,0.741843513348991,0.9683730473069633,-0.7990624043990292,-0.5091226394912569,0.9183338182077366,-1.7044307778659387,-1.119005721864423,-1.6084470997226425,-1.8888037706919756,-1.7113715364292217,-0.749763216782035,-0.3293799174922076,-0.6603244893746463,-1.4422938500639888,-0.5621489953104027,0.6150317298463915
0.6050178525034786,-0.06750694414026029,-0.31456731657786685,-0.15286235856659797,0.9274042763648205,0.2835319993286096,-0.8515982447889542,1.5351689696401887,-0.4519590714121904,-0.13584658835299349,-0.6725292309010891,1.2056101799590262,-0.006197982732776143,-0.07960921409287351,0.6808101394169338,-1.7044307778659387,-1.119005721864423,-1.6084470997226425,-1.8888037706919756,-1.7113715364292217,-0.749763216782035,-0.3293799174922076,-0.6603244893746463,-1.4422938500639888,-0.5621489953104027,0.2688449386500249
-0.6068457010004681,-0.06750694414026029,-0.31456731657786685,0.637593016090742,2.4873112711646366,-0.6451164556899839,-1.1496677100997341,1.318477709826886,-1.7984207181800356,0.49996419061710023,0.1367338184902305,-0.5454403299523806,1.2702657697299242,-0.7938717995141935,1.2448881383896135,-1.7044307778659387,-1.119005721864423,-1.6084470997226425,-1.8888037706919756,-1.7113715364292217,-0.749763216782035,-0.3293799174922076,-0.6603244893746463,-1.4422938500639888,-0.5621489953104027,0.0702069229966031
-0.9797267943862978,-0.06750694414026029,-0.31456731657786685,0.2905638272167868,1.3904214762264053,-0.17540926888915193,-0.9631520664244708,0.5648056554515221,-1.3618368717128124,-0.6081554642972801,-0.6907836735482955,0.3755073800820544,-1.4335411069738009,-1.2632521035089381,1.1393194634286161,-1.7044307778659387,-1.119005721864423,-1.6084470997226425,-1.8888037706919756,-1.7113715364292217,-0.749763216782035,-0.3293799174922076,-0.6603244893746463,-1.4422938500639888,-0.5621489953104027,2.004735313448546
0.13891648577119142,-0.06750694414026029,-0.31456731657786685,0.9653428055828096,1.6373978404735865,-0.6732524673842424,-0.8216436937734142,0.8863943063811378,-0.8378868983855984,-0.0169883104547586,0.7998388877558695,0.14499977285278215,0.09410193828329318,-2.656005201964294,-1.13563509207511,-1.7044307778659387,-1.119005721864423,-1.6084470997226425,-1.8888037706919756,-1.7113715364292217,-0.749763216782035,-0.3293799174922076,-0.6603244893746463,-1.4422938500639888,-0.5621489953104027,-0.33736320892951577
-0.793286247693383,-0.06750694414026029,-0.31456731657786685,0.8689458086733782,0.4150093273974606,-0.05031142867411617,-2.111156123191675,1.3961046690375571,-0.5799183897073976,2.040972856677773,-0.6194831996659205,0.7353623824161203,0.5365999772891896,-1.3084928990825455,-0.6449731847708652,-1.7044307778659387,-1.119005721864423,-1.6084470997226425,-1.8888037706919756,-1.7113715364292217,-0.749763216782035,-0.3293799174922076,-0.6603244893746463,-1.4422938500639888,-0.5621489953104027,-0.0037580962678188464
-0.32718488096109577,-0.06750694414026029,-0.31456731657786685,0.7147106136182875,0.5622471116705384,-0.022145016262858766,-0.35029193448893003,1.4930551754161656,-1.634463254807823,0.5166696539970913,-0.6617166136227348,0.7879693548975584,0.19475188910081778,-2.081858076743667,-0.6116560890159758,-1.7044307778659387,-1.119005721864423,-1.6084470997226425,-1.8888037706919756,-1.7113715364292217,-0.749763216782035,-0.3293799174922076,-0.6603244893746463,-1.4422938500639888,-0.5621489953104027,1.187688734666813
